close,time
58308.44,2021-11-20 01:03:00
58314.94,2021-11-20 01:04:00
58281.52,2021-11-20 01:05:00
58338.1,2021-11-20 01:06:00
58401.37,2021-11-20 01:07:00
58374.52,2021-11-20 01:08:00
58375.71,2021-11-20 01:09:00
58398.83,2021-11-20 01:10:00
58486.45,2021-11-20 01:11:00
58488.91,2021-11-20 01:12:00
58498.67,2021-11-20 01:13:00
58522.52,2021-11-20 01:14:00
58510.43,2021-11-20 01:15:00
58499.56,2021-11-20 01:16:00
58478.0,2021-11-20 01:17:00
58474.44,2021-11-20 01:18:00
58526.8,2021-11-20 01:19:00
58597.59,2021-11-20 01:20:00
58810.76,2021-11-20 01:21:00
58771.43,2021-11-20 01:22:00
58763.02,2021-11-20 01:23:00
58796.66,2021-11-20 01:24:00
58796.0,2021-11-20 01:25:00
58762.78,2021-11-20 01:26:00
58714.67,2021-11-20 01:27:00
58758.56,2021-11-20 01:28:00
58739.86,2021-11-20 01:29:00
58750.33,2021-11-20 01:30:00
58706.21,2021-11-20 01:31:00
58719.26,2021-11-20 01:32:00
58688.45,2021-11-20 01:33:00
58723.85,2021-11-20 01:34:00
58738.02,2021-11-20 01:35:00
58717.12,2021-11-20 01:36:00
58729.95,2021-11-20 01:37:00
58716.0,2021-11-20 01:38:00
58741.73,2021-11-20 01:39:00
58851.43,2021-11-20 01:40:00
58795.99,2021-11-20 01:41:00
58747.36,2021-11-20 01:42:00
58735.11,2021-11-20 01:43:00
58705.35,2021-11-20 01:44:00
58667.51,2021-11-20 01:45:00
58679.3,2021-11-20 01:46:00
58716.92,2021-11-20 01:47:00
58785.68,2021-11-20 01:48:00
58788.27,2021-11-20 01:49:00
58849.71,2021-11-20 01:50:00
58798.12,2021-11-20 01:51:00
58782.62,2021-11-20 01:52:00
58806.18,2021-11-20 01:53:00
58784.83,2021-11-20 01:54:00
58791.69,2021-11-20 01:55:00
58821.7,2021-11-20 01:56:00
58852.97,2021-11-20 01:57:00
58837.59,2021-11-20 01:58:00
58790.94,2021-11-20 01:59:00
58796.36,2021-11-20 02:00:00
58766.76,2021-11-20 02:01:00
58801.1,2021-11-20 02:02:00
58812.99,2021-11-20 02:03:00
58830.01,2021-11-20 02:04:00
58838.18,2021-11-20 02:05:00
58859.22,2021-11-20 02:06:00
58847.81,2021-11-20 02:07:00
58839.01,2021-11-20 02:08:00
58788.39,2021-11-20 02:09:00
58768.2,2021-11-20 02:10:00
58763.99,2021-11-20 02:11:00
58804.37,2021-11-20 02:12:00
58799.93,2021-11-20 02:13:00
58829.27,2021-11-20 02:14:00
58849.99,2021-11-20 02:15:00
58824.54,2021-11-20 02:16:00
58872.91,2021-11-20 02:17:00
58914.25,2021-11-20 02:18:00
58914.35,2021-11-20 02:19:00
58933.7,2021-11-20 02:20:00
58934.03,2021-11-20 02:21:00
58939.18,2021-11-20 02:22:00
58954.71,2021-11-20 02:23:00
58896.65,2021-11-20 02:24:00
58860.63,2021-11-20 02:25:00
58847.98,2021-11-20 02:26:00
58868.81,2021-11-20 02:27:00
58852.05,2021-11-20 02:28:00
58816.99,2021-11-20 02:29:00
58827.56,2021-11-20 02:30:00
58801.96,2021-11-20 02:31:00
58770.8,2021-11-20 02:32:00
58760.01,2021-11-20 02:33:00
58764.45,2021-11-20 02:34:00
58777.36,2021-11-20 02:35:00
58793.4,2021-11-20 02:36:00
58813.35,2021-11-20 02:37:00
58813.2,2021-11-20 02:38:00
58807.71,2021-11-20 02:39:00
58791.6,2021-11-20 02:40:00
58772.24,2021-11-20 02:41:00
58746.82,2021-11-20 02:42:00
58778.33,2021-11-20 02:43:00
58749.99,2021-11-20 02:44:00
58787.6,2021-11-20 02:45:00
58769.33,2021-11-20 02:46:00
58771.17,2021-11-20 02:47:00
58780.49,2021-11-20 02:48:00
58785.17,2021-11-20 02:49:00
58771.79,2021-11-20 02:50:00
58777.87,2021-11-20 02:51:00
58801.89,2021-11-20 02:52:00
58808.99,2021-11-20 02:53:00
58805.56,2021-11-20 02:54:00
58816.54,2021-11-20 02:55:00
58853.33,2021-11-20 02:56:00
58858.04,2021-11-20 02:57:00
58832.29,2021-11-20 02:58:00
58784.38,2021-11-20 02:59:00
58818.01,2021-11-20 03:00:00
58810.67,2021-11-20 03:01:00
58758.17,2021-11-20 03:02:00
58721.0,2021-11-20 03:03:00
58688.04,2021-11-20 03:04:00
58685.42,2021-11-20 03:05:00
58732.67,2021-11-20 03:06:00
58765.35,2021-11-20 03:07:00
58772.39,2021-11-20 03:08:00
58735.82,2021-11-20 03:09:00
58726.1,2021-11-20 03:10:00
58776.06,2021-11-20 03:11:00
58745.34,2021-11-20 03:12:00
58700.0,2021-11-20 03:13:00
58676.38,2021-11-20 03:14:00
58764.52,2021-11-20 03:15:00
58747.21,2021-11-20 03:16:00
58764.9,2021-11-20 03:17:00
58784.43,2021-11-20 03:18:00
58778.04,2021-11-20 03:19:00
58727.0,2021-11-20 03:20:00
58690.18,2021-11-20 03:21:00
58635.71,2021-11-20 03:22:00
58639.04,2021-11-20 03:23:00
58647.79,2021-11-20 03:24:00
58636.82,2021-11-20 03:25:00
58634.49,2021-11-20 03:26:00
58627.69,2021-11-20 03:27:00
58639.97,2021-11-20 03:28:00
58640.0,2021-11-20 03:29:00
58634.01,2021-11-20 03:30:00
58644.48,2021-11-20 03:31:00
58682.96,2021-11-20 03:32:00
58643.69,2021-11-20 03:33:00
58639.17,2021-11-20 03:34:00
58572.99,2021-11-20 03:35:00
58593.86,2021-11-20 03:36:00
58576.35,2021-11-20 03:37:00
58586.93,2021-11-20 03:38:00
58523.75,2021-11-20 03:39:00
58512.25,2021-11-20 03:40:00
58500.57,2021-11-20 03:41:00
58512.94,2021-11-20 03:42:00
58479.99,2021-11-20 03:43:00
58531.89,2021-11-20 03:44:00
58481.51,2021-11-20 03:45:00
58530.6,2021-11-20 03:46:00
58546.23,2021-11-20 03:47:00
58565.58,2021-11-20 03:48:00
58554.95,2021-11-20 03:49:00
58562.56,2021-11-20 03:50:00
58538.83,2021-11-20 03:51:00
