Close,Date
95.5,2013-08-04 00:07:00
96.38,2013-08-05 00:07:00
97.4,2013-08-06 00:07:00
97.82,2013-08-07 00:07:00
97.0,2013-08-08 00:07:00
94.25,2013-08-09 00:07:00
92.28,2013-08-10 00:07:00
93.51,2013-08-11 00:07:00
94.0,2013-08-12 00:07:00
95.37,2013-08-13 00:07:00
97.78,2013-08-14 00:07:00
99.16,2013-08-15 00:07:00
98.08,2013-08-16 00:07:00
98.3,2013-08-17 00:07:00
99.4,2013-08-18 00:07:00
99.25,2013-08-19 00:07:00
102.85,2013-08-20 00:07:00
104.57,2013-08-21 00:07:00
110.43,2013-08-22 00:07:00
109.3,2013-08-23 00:07:00
107.89,2013-08-24 00:07:00
108.3,2013-08-25 00:07:00
113.28,2013-08-26 00:07:00
111.9,2013-08-27 00:07:00
117.7,2013-08-28 00:07:00
118.41,2013-08-29 00:07:00
118.5,2013-08-30 00:07:00
124.89,2013-08-31 00:07:00
127.8,2013-09-01 00:07:00
130.31,2013-09-02 00:07:00
129.45,2013-09-03 00:07:00
129.18,2013-09-04 00:07:00
122.24,2013-09-05 00:07:00
121.68,2013-09-06 00:07:00
117.28,2013-09-07 00:07:00
119.85,2013-09-08 00:07:00
118.38,2013-09-09 00:07:00
121.51,2013-09-10 00:07:00
122.07,2013-09-11 00:07:00
126.67,2013-09-12 00:07:00
127.0,2013-09-13 00:07:00
126.24,2013-09-14 00:07:00
124.5,2013-09-15 00:07:00
125.06,2013-09-16 00:07:00
125.68,2013-09-17 00:07:00
127.13,2013-09-18 00:07:00
127.01,2013-09-19 00:07:00
124.38,2013-09-20 00:07:00
122.88,2013-09-21 00:07:00
123.5,2013-09-22 00:07:00
123.08,2013-09-23 00:07:00
122.75,2013-09-24 00:07:00
124.09,2013-09-25 00:07:00
123.51,2013-09-26 00:07:00
125.02,2013-09-27 00:07:00
126.48,2013-09-28 00:07:00
127.0,2013-09-29 00:07:00
126.76,2013-09-30 00:07:00
125.95,2013-10-01 00:07:00
127.49,2013-10-02 00:07:00
104.83,2013-10-03 00:07:00
117.87,2013-10-04 00:07:00
121.94,2013-10-05 00:07:00
121.62,2013-10-06 00:07:00
122.49,2013-10-07 00:07:00
123.5,2013-10-08 00:07:00
124.4,2013-10-09 00:07:00
125.67,2013-10-10 00:07:00
126.1,2013-10-11 00:07:00
126.9,2013-10-12 00:07:00
127.8,2013-10-13 00:07:00
132.86,2013-10-14 00:07:00
135.4,2013-10-15 00:07:00
143.88,2013-10-16 00:07:00
138.35,2013-10-17 00:07:00
143.94,2013-10-18 00:07:00
152.15,2013-10-19 00:07:00
168.8,2013-10-20 00:07:00
166.44,2013-10-21 00:07:00
182.0,2013-10-22 00:07:00
194.6,2013-10-23 00:07:00
210.0,2013-10-24 00:07:00
191.85,2013-10-25 00:07:00
187.21,2013-10-26 00:07:00
179.56,2013-10-27 00:07:00
197.5,2013-10-28 00:07:00
196.01,2013-10-29 00:07:00
203.54716,2013-10-30 00:07:00
198.74,2013-10-31 00:07:00
204.0,2013-11-01 00:07:00
202.23,2013-11-02 00:07:00
204.68,2013-11-03 00:07:00
213.97,2013-11-04 00:07:00
226.51,2013-11-05 00:07:00
243.93,2013-11-06 00:07:00
263.53,2013-11-07 00:07:00
290.0,2013-11-08 00:07:00
334.99,2013-11-09 00:07:00
334.73,2013-11-10 00:07:00
325.0,2013-11-11 00:07:00
345.44,2013-11-12 00:07:00
355.6,2013-11-13 00:07:00
404.0,2013-11-14 00:07:00
413.53499,2013-11-15 00:07:00
412.0,2013-11-16 00:07:00
435.99,2013-11-17 00:07:00
490.11,2013-11-18 00:07:00
693.0,2013-11-19 00:07:00
537.4999,2013-11-20 00:07:00
600.0,2013-11-21 00:07:00
736.95,2013-11-22 00:07:00
814.0,2013-11-23 00:07:00
847.5,2013-11-24 00:07:00
801.0,2013-11-25 00:07:00
816.89,2013-11-26 00:07:00
944.0,2013-11-27 00:07:00
963.97,2013-11-28 00:07:00
1016.1,2013-11-29 00:07:00
1126.0,2013-11-30 00:07:00
1119.0,2013-12-01 00:07:00
959.51,2013-12-02 00:07:00
1039.59,2013-12-03 00:07:00
1064.0,2013-12-04 00:07:00
1136.71,2013-12-05 00:07:00
1017.2,2013-12-06 00:07:00
815.0,2013-12-07 00:07:00
690.0,2013-12-08 00:07:00
784.01,2013-12-09 00:07:00
925.5,2013-12-10 00:07:00
983.0,2013-12-11 00:07:00
879.5,2013-12-12 00:07:00
867.64,2013-12-13 00:07:00
880.86,2013-12-14 00:07:00
858.82,2013-12-15 00:07:00
858.46,2013-12-16 00:07:00
694.02,2013-12-17 00:07:00
673.64,2013-12-18 00:07:00
525.95,2013-12-19 00:07:00
675.0,2013-12-20 00:07:00
603.02,2013-12-21 00:07:00
599.5,2013-12-22 00:07:00
610.1239,2013-12-23 00:07:00
666.0,2013-12-24 00:07:00
653.9489,2013-12-25 00:07:00
682.02,2013-12-26 00:07:00
758.89,2013-12-27 00:07:00
724.0,2013-12-28 00:07:00
715.0,2013-12-29 00:07:00
728.3,2013-12-30 00:07:00
735.0,2013-12-31 00:07:00
730.51,2014-01-01 00:07:00
750.0,2014-01-02 00:07:00
780.51,2014-01-03 00:07:00
806.8,2014-01-04 00:07:00
828.99,2014-01-05 00:07:00
907.9,2014-01-06 00:07:00
919.0,2014-01-07 00:07:00
773.69,2014-01-08 00:07:00
836.01,2014-01-09 00:07:00
821.0,2014-01-10 00:07:00
855.0,2014-01-11 00:07:00
899.0,2014-01-12 00:07:00
838.0,2014-01-13 00:07:00
827.35,2014-01-14 00:07:00
812.74,2014-01-15 00:07:00
842.7,2014-01-16 00:07:00
812.51,2014-01-17 00:07:00
797.93,2014-01-18 00:07:00
814.98,2014-01-19 00:07:00
843.47,2014-01-20 00:07:00
826.1,2014-01-21 00:07:00
826.5,2014-01-22 00:07:00
818.05,2014-01-23 00:07:00
810.89,2014-01-24 00:07:00
778.02,2014-01-25 00:07:00
800.84,2014-01-26 00:07:00
812.1,2014-01-27 00:07:00
746.0,2014-01-28 00:07:00
785.23,2014-01-29 00:07:00
795.9,2014-01-30 00:07:00
801.5,2014-01-31 00:07:00
803.58,2014-02-01 00:07:00
815.52,2014-02-02 00:07:00
812.0301,2014-02-03 00:07:00
808.0,2014-02-04 00:07:00
802.69,2014-02-05 00:07:00
784.98,2014-02-06 00:07:00
760.0,2014-02-07 00:07:00
703.5,2014-02-08 00:07:00
672.5,2014-02-09 00:07:00
690.5999,2014-02-10 00:07:00
688.0,2014-02-11 00:07:00
674.1,2014-02-12 00:07:00
651.06,2014-02-13 00:07:00
604.5,2014-02-14 00:07:00
669.6,2014-02-15 00:07:00
654.99,2014-02-16 00:07:00
624.0,2014-02-17 00:07:00
632.0,2014-02-18 00:07:00
628.9,2014-02-19 00:07:00
625.7,2014-02-20 00:07:00
561.25,2014-02-21 00:07:00
581.5,2014-02-22 00:07:00
610.0,2014-02-23 00:07:00
610.17260503,2014-02-24 00:07:00
524.0,2014-02-25 00:07:00
534.2499,2014-02-26 00:07:00
585.01,2014-02-27 00:07:00
582.4955875,2014-02-28 00:07:00
544.0,2014-03-01 00:07:00
568.75,2014-03-02 00:07:00
570.0,2014-03-03 00:07:00
678.2801,2014-03-04 00:07:00
675.16,2014-03-05 00:07:00
671.33,2014-03-06 00:07:00
669.0,2014-03-07 00:07:00
634.99,2014-03-08 00:07:00
613.82,2014-03-09 00:07:00
635.75,2014-03-10 00:07:00
627.1401,2014-03-11 00:07:00
631.6001,2014-03-12 00:07:00
636.10235,2014-03-13 00:07:00
643.0,2014-03-14 00:07:00
628.0,2014-03-15 00:07:00
635.45,2014-03-16 00:07:00
633.0,2014-03-17 00:07:00
623.1,2014-03-18 00:07:00
615.7,2014-03-19 00:07:00
609.0,2014-03-20 00:07:00
586.75,2014-03-21 00:07:00
570.0,2014-03-22 00:07:00
563.0,2014-03-23 00:07:00
557.5,2014-03-24 00:07:00
584.01,2014-03-25 00:07:00
580.6600950000002,2014-03-26 00:07:00
576.8,2014-03-27 00:07:00
475.2,2014-03-28 00:07:00
501.98,2014-03-29 00:07:00
488.2,2014-03-30 00:07:00
461.8099,2014-03-31 00:07:00
455.4,2014-04-01 00:07:00
478.9799,2014-04-02 00:07:00
436.5301,2014-04-03 00:07:00
444.61,2014-04-04 00:07:00
446.4,2014-04-05 00:07:00
463.99,2014-04-06 00:07:00
460.9,2014-04-07 00:07:00
446.56,2014-04-08 00:07:00
450.3301,2014-04-09 00:07:00
442.0,2014-04-10 00:07:00
363.7899,2014-04-11 00:07:00
421.6,2014-04-12 00:07:00
